target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,mean_v2_gamma,v2_prior_agreement_rate,v2_proto_agreement_rate,v2_both_agreement_rate,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
95,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.3564281463623047,0.430713027715683,0.430713027715683,0.7871412038803101,3.60443856716156,0.5139504671096802,0.6333333253860474,0.550000011920929,0.5333333611488342,0,0,0.5714285714285714,0.565359477124183,0.5478036175710594,0.1322314049586777,0.7875816993464053,0.743357057488066,0.26975212012018474,0.5399400591850281,0.7777777777777778,0.6511627906976745,0.35294117647058826,0.4444444444444445
95,20,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.3537513017654419,0.4300267696380615,0.4103683531284332,0.7641196250915527,3.60443856716156,0.5139504671096802,0.6333333253860474,0.550000011920929,0.5333333611488342,0,0,0.5714285714285714,0.565359477124183,0.5478036175710594,0.1322314049586777,0.7973856209150327,0.7314520437402255,0.29564809543745857,0.5334306955337524,0.7777777777777778,0.6511627906976745,0.35294117647058826,0.4444444444444445
95,20,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.5139504671096802,0.5139504671096802,30.837026596069336,0.5139504432678222,0.3826974630355835,0.45999205112457275,0.3294098377227783,0.7121073007583618,3.60443856716156,0.5139504671096802,0.6333333253860474,0.550000011920929,0.5333333611488342,0,0,0.6,0.5947712418300654,0.5833333333333333,0.1914191419141914,0.8104575163398693,0.6429849150564348,0.2740373811551503,0.4694260060787201,0.7777777777777778,0.6666666666666666,0.4117647058823529,0.5
95,20,SAS-Cert-v2-full,10,60,60,0.0,0.5139504671096802,0.5139504671096802,30.837026596069336,0.5139504432678222,0.37255313992500305,0.3952215909957886,0.32335105538368225,0.6959041953086853,3.60443856716156,0.5139504671096802,0.6333333253860474,0.550000011920929,0.5333333611488342,0,0,0.6571428571428571,0.6503267973856208,0.6328671328671329,0.304635761589404,0.8137254901960784,0.6795504311288888,0.29946606712681906,0.49543899297714233,0.8888888888888888,0.7272727272727274,0.4117647058823529,0.5384615384615384
95,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2790347933769226,0.39886200428009033,0.39886197447776794,0.6778967380523682,4.705558395385744,0.6864190697669983,0.8333333134651184,0.800000011920929,0.7833333611488342,0,0,0.7428571428571429,0.7467320261437909,0.7394540942928041,0.48946515397082657,0.7581699346405228,0.9800683646453633,0.24301174538476128,0.4679091274738312,0.6111111111111112,0.7096774193548387,0.8823529411764706,0.7692307692307693
95,21,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0000001192092896,1.0000001192092896,60.000003814697266,1.0000000635782877,0.2807134985923767,0.4006270170211792,0.3778482973575592,0.6585618257522583,4.705558395385744,0.6864190697669983,0.8333333134651184,0.800000011920929,0.7833333611488342,0,0,0.7428571428571429,0.7467320261437909,0.7394540942928041,0.48946515397082657,0.7581699346405228,0.9795176512403259,0.23224059343338016,0.4685446619987488,0.6111111111111112,0.7096774193548387,0.8823529411764706,0.7692307692307693
95,21,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.6864190697669983,0.6864190697669983,41.185142517089844,0.6864190419514974,0.29273921251296997,0.3779900074005127,0.3204437792301178,0.6131830215454102,4.705558395385744,0.6864190697669983,0.8333333134651184,0.800000011920929,0.7833333611488342,0,0,0.7142857142857143,0.7173202614379085,0.712171052631579,0.4318181818181819,0.761437908496732,0.8780879477963249,0.2366425573825836,0.4756513237953186,0.6111111111111112,0.6875000000000001,0.8235294117647058,0.7368421052631577
95,21,SAS-Cert-v2-full,10,60,60,0.0,0.6864190697669983,0.6864190697669983,41.185142517089844,0.6864190419514974,0.29906705021858215,0.35589760541915894,0.31399834156036377,0.6130653619766235,4.705558395385744,0.6864190697669983,0.8333333134651184,0.800000011920929,0.7833333611488342,0,0,0.7142857142857143,0.7156862745098038,0.7140522875816994,0.4299674267100978,0.761437908496732,0.8703865674276248,0.24378075599670407,0.4826184809207916,0.6666666666666666,0.7058823529411765,0.7647058823529411,0.7222222222222222
95,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2688028812408447,0.32022130489349365,0.32022130489349365,0.5890241861343384,2.104057312011719,0.5559091567993164,0.6833333373069763,0.6333333253860474,0.6166666746139526,0,0,0.8,0.803921568627451,0.7973531844499586,0.6029173419773096,0.7745098039215687,0.58170118187811,0.20931987251554218,0.3597610890865326,0.6666666666666666,0.7741935483870968,0.9411764705882353,0.8205128205128205
95,22,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.27256500720977783,0.3232685625553131,0.31240466237068176,0.5849696397781372,2.104057312011719,0.5559091567993164,0.6833333373069763,0.6333333253860474,0.6166666746139526,0,0,0.8,0.803921568627451,0.7973531844499586,0.6029173419773096,0.7745098039215687,0.5852380835859399,0.25001564111028396,0.3620609641075134,0.6666666666666666,0.7741935483870968,0.9411764705882353,0.8205128205128205
95,22,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.5559091567993164,0.5559091567993164,33.354549407958984,0.5559091567993164,0.2962743937969208,0.35497018694877625,0.27400434017181396,0.5702787637710571,2.104057312011719,0.5559091567993164,0.6833333373069763,0.6333333253860474,0.6166666746139526,0,0,0.8285714285714286,0.8316993464052287,0.8273026315789473,0.6590909090909092,0.7973856209150327,0.6034719082825176,0.206385771717344,0.35067152976989746,0.7222222222222222,0.8125000000000001,0.9411764705882353,0.8421052631578947
