acc,artifact_reject_percentile,brier,ece,group,kappa,macro_f1,mean_confidence,n_train,nll,score_variant,seed,source_val_n,subject_wise_std,target_subject,temperature,w_min,worst_subject_acc
0.24305555555555555,10.0,0.7792534024602001,0.08908649689207476,SWAR_LabelSmoothing_eps010,-0.009259259259259264,0.1489088741447232,0.33214202523231506,182,1.453453540802002,artifact_gate_content_rank,20,452,0.05978569138367008,2,1.0,0.2,0.24537037037037038
0.2465277777777778,10.0,0.7792272068394392,0.08902389680345855,SWAR_BrierMix_lam005,-0.004629629629629613,0.1507988399918159,0.3355516791343689,182,1.4534446001052856,artifact_gate_content_rank,20,452,0.054004384088899224,2,1.0,0.2,0.2465277777777778
0.2465277777777778,10.0,0.7805273072045859,0.09138022632234627,SWAR_BrierMix_lam010,-0.004629629629629613,0.1455249523399545,0.337907999753952,182,1.45609712600708,artifact_gate_content_rank,20,452,0.05355602853255061,2,1.0,0.2,0.2523148148148148
0.2534722222222222,10.0,0.7734664310565681,0.06527489340967604,ArtifactReject_raw,0.004629629629629613,0.17366767338589775,0.3187471032142639,182,1.4376403093338013,artifact_gate_content_rank,20,452,0.053001015935766484,2,1.0,0.2,0.25810185185185186
0.2534722222222222,10.0,0.7735850446816831,0.10094743221998215,NaiveAug,0.004629629629629613,0.1136986301369863,0.3474832773208618,200,1.4366776943206787,artifact_gate_content_rank,21,452,0.05436241396039374,2,1.0,0.2,0.2523148148148148
0.2465277777777778,10.0,0.7702489223191458,0.08235088114937147,SoftWeightArtifactReject_raw,-0.004629629629629613,0.16932450823526937,0.3288786709308624,182,1.432321548461914,artifact_gate_content_rank,21,452,0.050692871979754625,2,1.0,0.2,0.25115740740740744
0.2534722222222222,10.0,0.754646565328177,0.03377944148249098,SWAR_TempScale_SourceVal,0.004629629629629613,0.17481431611866394,0.28725165128707886,182,1.395862102508545,artifact_gate_content_rank,21,452,0.05381756226089645,2,2.1500000000000004,0.2,0.2488425925925926
0.2534722222222222,10.0,0.7696020464862837,0.0723841960231463,SWAR_LabelSmoothing_eps005,0.004629629629629613,0.17704998371865843,0.32585641741752625,182,1.4326379299163818,artifact_gate_content_rank,21,452,0.05222681932196023,2,1.0,0.2,0.2488425925925926
0.2465277777777778,10.0,0.7681782059494301,0.07517375631464852,SWAR_LabelSmoothing_eps010,-0.004629629629629613,0.17523448773448774,0.3217015266418457,182,1.4293653964996338,artifact_gate_content_rank,21,452,0.05978569138367008,2,1.0,0.2,0.24537037037037038
0.25,10.0,0.7701183257058047,0.08063021798928578,SWAR_BrierMix_lam005,0.0,0.16855886049434438,0.33063024282455444,182,1.4310791492462158,artifact_gate_content_rank,21,452,0.054004384088899224,2,1.0,0.2,0.2465277777777778
