target_subject,seed,rejected_v1_1,E_embed,E_proto,E_pred,E_content,D_band,D_cov,E_physio,D_style,E_style,artifact_score,label,subject,augmentation_type,raw_CE_loss
100,21,False,0.9990130662918091,-0.058288753032684326,-7.501205345761264e-08,0.08474576473236084,71.6335678100586,1.8202522993087769,0.508474588394165,198.49026489257812,0.7118644118309021,1.305871605873108,0,100,frequency_mask,
100,21,False,0.9997804164886475,-0.05846071243286133,-9.759199201653246e-06,0.18644067645072937,672.3927612304688,15.633010864257812,0.050847455859184265,252.513427734375,0.5593220591545105,1.296101689338684,0,100,channel_dropout,
100,21,False,0.9995397329330444,-0.05067986249923706,-9.802156455407385e-07,0.1355932205915451,107.34001159667969,1.1773231029510498,0.47457626461982727,203.10641479492188,0.694915235042572,1.3210982084274292,0,100,mild_frequency_mixup,
100,21,True,0.9999789595603943,0.015664398670196533,-3.886748345394153e-08,0.6779661178588867,13.895215034484863,1.4645540714263916,0.6271186470985413,318.1140441894531,0.33898305892944336,3.783446788787842,0,100,gaussian_noise,
100,21,True,0.9679232835769653,0.08930754661560059,-0.00024320409283973277,0.37288135290145874,0.0,1.220255884185062e-12,0.8474576473236084,318.7223205566406,0.32203391194343567,2.8357183933258057,0,100,time_shift,
100,21,False,0.9999164342880249,0.014132559299468994,-3.22983214573469e-05,0.5423728823661804,62.870941162109375,1.4243789911270142,0.5254237055778503,319.1551208496094,0.2881355881690979,2.74535870552063,0,100,time_crop,
100,21,False,0.9999290704727173,0.016447126865386963,-2.5187091523548588e-05,0.6101694703102112,8.94472599029541,0.5320735573768616,0.7966101765632629,318.8024597167969,0.3050847351551056,2.758716583251953,0,100,frequency_mask,
100,21,True,0.99741530418396,-0.0009607076644897461,-0.010051324963569641,0.050847455859184265,752.0511474609375,15.86526870727539,0.016949152573943138,360.681396484375,0.20338982343673706,2.7839133739471436,0,100,channel_dropout,
100,21,False,0.9997174739837646,0.010873138904571533,-0.00014047141303308308,0.2881355881690979,134.60382080078125,1.289952278137207,0.38983049988746643,321.6201171875,0.2711864411830902,2.6162526607513428,0,100,mild_frequency_mixup,
100,21,False,0.9999936819076538,0.07567375898361206,-3.819204152932798e-08,0.8983050584793091,10.72327995300293,0.8881105184555054,0.7288135886192322,373.6355285644531,0.1355932205915451,2.1356799602508545,1,100,gaussian_noise,
100,21,False,0.9989872574806213,0.0752440094947815,-5.172918093876433e-08,0.4067796468734741,0.0,2.9115121771838837e-13,0.9830508232116699,373.9595031738281,0.10169491171836853,1.1081401109695435,1,100,time_shift,
100,21,False,0.9999054074287415,0.0765877366065979,-1.1697788693254552e-07,0.7288135886192322,126.87055206298828,1.5540705919265747,0.4237288236618042,367.5430603027344,0.16949152946472168,1.490970253944397,1,100,time_crop,
100,21,False,0.9992143511772156,0.0788431167602539,-8.456015621050028e-08,0.5254237055778503,42.95729446411133,1.0010218620300293,0.5932203531265259,373.7928771972656,0.11864406615495682,0.9662362337112427,1,100,frequency_mask,
100,21,False,0.9993228316307068,0.07354360818862915,-1.5244218047882896e-06,0.4576271176338196,476.7164611816406,15.84019947052002,0.16949152946472168,416.1154479980469,0.0,1.0745538473129272,1,100,channel_dropout,
100,21,False,0.9997428059577942,0.07797151803970337,-2.0496065644692862e-07,0.6271186470985413,225.80291748046875,1.1710128784179688,0.20338982343673706,361.4835205078125,0.18644067645072937,0.9463343024253845,1,100,mild_frequency_mixup,
100,22,False,0.9999801516532898,0.03919750452041626,-0.00038882577791810036,0.6440678238868713,9.641895294189453,0.813532292842865,0.8135592937469482,397.213134765625,0.1355932205915451,1.6360026597976685,1,100,gaussian_noise,
100,22,False,0.9959060549736023,0.021255075931549072,-0.22384986281394958,0.06779661029577255,0.0,3.9609223019543283e-13,0.9661017060279846,397.30841064453125,0.11864406615495682,0.5777422785758972,1,100,time_shift,
100,22,False,0.9997273087501526,0.041835248470306396,-0.0030298931524157524,0.37288135290145874,343.5045166015625,1.4562760591506958,0.2881355881690979,372.6993408203125,0.18644067645072937,1.811951994895935,1,100,time_crop,
100,22,False,0.9983527660369873,0.024582266807556152,-0.2117854505777359,0.11864406615495682,18.060916900634766,0.3564283847808838,0.6271186470985413,397.1346435546875,0.1525423675775528,0.5300995111465454,1,100,frequency_mask,
100,22,False,0.9994882941246033,0.04571157693862915,-0.009362960234284401,0.32203391194343567,502.404541015625,16.171724319458008,0.20338982343673706,438.77911376953125,0.016949152573943138,0.5486127734184265,1,100,channel_dropout,
100,22,False,0.9998098611831665,0.03741025924682617,-0.00035807956010103226,0.4406779706478119,109.99116516113281,1.1750890016555786,0.4406779706478119,396.3362731933594,0.16949152946472168,0.48084577918052673,1,100,mild_frequency_mixup,
100,22,False,0.9999774098396301,0.1101388931274414,-0.0,0.9830508232116699,10.931598663330078,1.2425249814987183,0.7627118825912476,132.93150329589844,0.9830508232116699,1.3119542598724365,0,100,gaussian_noise,
100,22,False,0.9930494427680969,0.1192619800567627,-0.0,0.6101694703102112,0.0,5.393401654105179e-13,0.9152542352676392,133.3170928955078,0.9491525292396545,0.358463853597641,0,100,time_shift,
100,22,False,0.9999223351478577,0.10857295989990234,-0.0,0.9491525292396545,421.09527587890625,1.39847731590271,0.2711864411830902,149.66323852539062,0.8135592937469482,0.6685341000556946,0,100,time_crop,
100,22,False,0.9999436140060425,0.10882991552352905,-0.0,0.9661017060279846,12.325140953063965,0.37757715582847595,0.7288135886192322,133.25637817382812,0.9661017060279846,0.3139011263847351,0,100,frequency_mask,
