target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
99,23,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.29264527559280396,0.4180094003677368,0.3993445634841919,0.6919898390769958,2.2897071838378906,0,0,0.5142857142857142,0.5147058823529411,0.5142857142857143,0.029363784665579207,0.5980392156862745,0.8951275621148358,0.3242268596376692,0.6247590184211731
99,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2471441924571991,0.4458615481853485,0.4458615183830261,0.6930056810379028,2.2733728170394896,0,0,0.5714285714285714,0.5751633986928104,0.56575682382134,0.14910858995137766,0.6339869281045751,1.060007141027217,0.33757801055908204,0.6690357327461243
99,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.2538054883480072,0.45405149459838867,0.45777928829193115,0.7115848064422607,2.2733728170394896,0,0,0.5714285714285714,0.5751633986928104,0.56575682382134,0.14910858995137766,0.6372549019607843,1.012919130485551,0.3392815904957907,0.6542658805847168
99,24,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.25183767080307007,0.45568984746932983,0.43564531207084656,0.6874829530715942,2.2733728170394896,0,0,0.5714285714285714,0.5751633986928104,0.56575682382134,0.14910858995137766,0.6339869281045751,1.0307032392584456,0.3788098394870758,0.6608794927597046
100,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2383567988872528,0.24256742000579834,0.24256740510463715,0.48092418909072876,2.455371952056885,0,0,0.9230769230769231,0.9230769230769231,0.9226190476190477,0.8461538461538461,0.9644970414201184,0.28227996396942573,0.15144175749558672,0.17793318629264832
100,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,36.0,0.6,0.2386987954378128,0.2436753660440445,0.2468757927417755,0.4855746030807495,2.455371952056885,0,0,0.9230769230769231,0.9230769230769231,0.9226190476190477,0.8461538461538461,0.9644970414201184,0.2811569272224826,0.16219680699018335,0.1766262948513031
100,20,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0000001192092896,1.0000001192092896,60.000003814697266,1.0000000635782877,0.2370726466178894,0.24315962195396423,0.24339625239372253,0.48046889901161194,2.455371952056885,0,0,0.8846153846153846,0.8846153846153846,0.8830584707646177,0.7692307692307692,0.9644970414201184,0.2803820785016354,0.13942965406637925,0.17769208550453186
100,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.24011757969856262,0.2872573435306549,0.2872573137283325,0.5273748636245728,2.7629215478897096,0,0,0.8461538461538461,0.8461538461538463,0.8452380952380951,0.6923076923076923,0.9644970414201184,0.23011557595333224,0.10443026629778056,0.15038521587848663
100,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.257922500371933,0.31818699836730957,0.2978331446647644,0.555755615234375,2.7629215478897096,0,0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.9704142011834319,0.20932289325946116,0.12045635856114902,0.1365344524383545
100,21,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.23759594559669495,0.2836797833442688,0.27175575494766235,0.5093517303466797,2.7629215478897096,0,0,0.8461538461538461,0.8461538461538463,0.8452380952380951,0.6923076923076923,0.9644970414201184,0.2405558711721079,0.1101464548936257,0.1576841175556183
100,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.394636869430542,0.5095614790916443,0.5095614194869995,0.9041982889175415,3.085300302505495,0,0,0.8846153846153846,0.8846153846153846,0.8830584707646177,0.7692307692307692,0.9822485207100592,0.26923473132413034,0.10292082337232737,0.16855210065841675
100,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.5999999642372131,0.5999999642372131,35.999996185302734,0.5999999364217122,0.3833048939704895,0.5021839141845703,0.5291682481765747,0.9124731421470642,3.085300302505495,0,0,0.8846153846153846,0.8846153846153846,0.8830584707646177,0.7692307692307692,0.9822485207100592,0.24678468844226886,0.10053772192734939,0.16152170300483704
100,22,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.3937574625015259,0.5166541337966919,0.49442148208618164,0.8881789445877075,3.085300302505495,0,0,0.8846153846153846,0.8846153846153846,0.8830584707646177,0.7692307692307692,0.9822485207100592,0.2551214082390904,0.10247101921301621,0.16397792100906372
100,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.26459187269210815,0.35499706864356995,0.35499706864356995,0.6195889711380005,3.6275273084640505,0,0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.8934911242603549,0.38423341345689926,0.1763783899637369,0.2620543837547302
