target_subject,seed,aug_id,augmentation_type,label,E_embed,E_proto,E_pred,E_content,artifact_score,artifact_safe,E_physio,E_style,D_band,D_cov,D_style,content_utility_weight,raw_CE_loss,augmented_correctness,nonfinite_content_skip
94,23,mild_frequency_mixup_002_05,mild_frequency_mixup,0,0.9997469186782837,0.10688900947570801,-0.0,0.8135592937469482,1.2247129678726196,0.6101694703102112,0.38983049988746643,0.1355932205915451,183.56736755371094,2.665454387664795,383.96527099609375,1.1567796468734741,-0.0,1,0
94,23,gaussian_noise_003_00,gaussian_noise,1,0.9999861717224121,0.08746850490570068,-1.804119165171869e-08,0.8983050584793091,2.5306663513183594,0.18644067645072937,0.8135592937469482,0.5762711763381958,10.121053695678711,1.3914475440979004,247.63768005371094,1.1991524696350098,5.1260126383567695e-06,1,0
94,23,time_shift_003_01,time_shift,1,0.994727611541748,0.07256835699081421,-0.00018429444753564894,0.18644067645072937,1.3160215616226196,0.5423728823661804,0.9830508232116699,0.5423728823661804,0.0,9.332889279109469e-13,247.66976928710938,0.8432203531265259,0.00021012844808865339,1,0
94,23,time_crop_003_02,time_crop,1,0.9998742938041687,0.08671200275421143,3.725400432585957e-08,0.7627118825912476,2.0321288108825684,0.33898305892944336,0.508474588394165,0.508474588394165,115.86886596679688,1.651911973953247,249.15728759765625,1.1313560009002686,5.483642780745868e-06,1,0
94,23,frequency_mask_003_03,frequency_mask,1,0.9996604919433594,0.09029257297515869,6.152116327484691e-08,0.5423728823661804,1.2146879434585571,0.6440678238868713,0.6440678238868713,0.5593220591545105,15.962373733520508,0.5383014678955078,247.65968322753906,1.0211864709854126,5.364432126953034e-06,1,0
94,23,channel_dropout_003_04,channel_dropout,1,0.9990506172180176,0.08519738912582397,-2.354426669626264e-06,0.37288135290145874,1.1719188690185547,0.7288135886192322,0.20338982343673706,0.32203391194343567,392.4212341308594,15.794955253601074,285.9429016113281,0.9364407062530518,1.2397842510836199e-05,1,0
94,23,mild_frequency_mixup_003_05,mild_frequency_mixup,1,0.999704122543335,0.0851789116859436,-8.208605777326738e-07,0.49152541160583496,1.138991117477417,0.7457627058029175,0.4237288236618042,0.47457626461982727,163.06492614746094,1.0989627838134766,251.73342895507812,0.9957627058029175,9.298368240706623e-06,1,0
94,23,gaussian_noise_004_00,gaussian_noise,0,0.9999758005142212,0.09374791383743286,-0.0,0.9322034120559692,3.8274338245391846,0.10169491171836853,0.7796609997749329,0.7118644118309021,10.530513763427734,1.501796007156372,226.5987091064453,1.2161016464233398,-0.0,1,0
94,23,time_shift_004_01,time_shift,0,0.98908531665802,0.0649605393409729,-0.0,0.016949152573943138,2.5136349201202393,0.20338982343673706,1.0,0.7288135886192322,0.0,7.28011346953078e-13,226.5758514404297,0.758474588394165,-0.0,1,0
94,23,time_crop_004_02,time_crop,0,0.9998531341552734,0.09468454122543335,-0.0,0.8305084705352783,2.813143014907837,0.1355932205915451,0.4576271176338196,0.8474576473236084,129.05043029785156,1.4883829355239868,214.90504455566406,1.1652542352676392,-0.0,1,0
94,23,frequency_mask_004_03,frequency_mask,0,0.9976416826248169,0.11080974340438843,-0.0,0.6440678238868713,2.4060120582580566,0.2542372941970825,0.6271186470985413,0.7457627058029175,26.157434463500977,0.9217824339866638,226.53916931152344,1.0720338821411133,-0.0,1,0
94,23,channel_dropout_004_04,channel_dropout,0,0.9831966757774353,0.04532259702682495,-0.0,0.0,2.415710926055908,0.23728813230991364,0.1525423675775528,0.37288135290145874,456.0721130371094,17.00957489013672,273.5170593261719,0.75,-0.0,1,0
94,23,mild_frequency_mixup_004_05,mild_frequency_mixup,0,0.9997060298919678,0.09912294149398804,-0.0,0.694915235042572,2.3981478214263916,0.2711864411830902,0.32203391194343567,0.8135592937469482,235.5004425048828,1.1270347833633423,217.91246032714844,1.0974576473236084,-0.0,1,0
94,23,gaussian_noise_005_00,gaussian_noise,1,0.9999670386314392,0.03132838010787964,-0.0015123337507247925,0.4067796468734741,2.702775478363037,0.1525423675775528,0.7118644118309021,0.4067796468734741,10.991127014160156,1.861899495124817,258.4692077636719,0.9533898234367371,0.2527489960193634,1,0
94,23,time_shift_005_01,time_shift,1,0.9983142018318176,0.03819757699966431,-0.10140712559223175,0.10169491171836853,1.5153464078903198,0.4067796468734741,0.9152542352676392,0.4406779706478119,0.0,1.276457238519324e-12,258.01519775390625,0.8008474707603455,0.06699470430612564,1,0
94,23,time_crop_005_02,time_crop,1,0.9997887015342712,0.030185461044311523,-0.0145956352353096,0.3050847351551056,3.279529571533203,0.11864406615495682,0.23728813230991364,0.6779661178588867,340.5428466796875,1.7859435081481934,236.56423950195312,0.9025423526763916,0.3209607005119324,1,0
94,23,frequency_mask_005_03,frequency_mask,1,0.9996554851531982,0.026912152767181396,-0.06425466388463974,0.1355932205915451,1.481785774230957,0.4237288236618042,0.8305084705352783,0.4237288236618042,5.189665794372559,0.1388891041278839,258.01751708984375,0.8177965879440308,0.4549686014652252,1,0
94,23,channel_dropout_005_04,channel_dropout,1,0.999729335308075,0.029651522636413574,-0.001218218356370926,0.22033898532390594,1.43618643283844,0.4406779706478119,0.1355932205915451,0.2711864411830902,484.8206787109375,16.624616622924805,299.11328125,0.8601694703102112,0.24970003962516785,1,0
94,23,mild_frequency_mixup_005_05,mild_frequency_mixup,1,0.9997174739837646,0.028973639011383057,-0.02624814212322235,0.16949152946472168,1.391397476196289,0.49152541160583496,0.2881355881690979,0.6610169410705566,260.4249267578125,2.0315418243408203,242.2540740966797,0.8347457647323608,0.35938209295272827,1,0
94,23,gaussian_noise_006_00,gaussian_noise,1,0.9999833703041077,0.06944555044174194,4.615861826096079e-08,0.7118644118309021,2.0942225456237793,0.32203391194343567,0.7627118825912476,0.8983050584793091,10.762928009033203,1.4589823484420776,201.54229736328125,1.1059322357177734,1.2517053619376384e-05,1,0
94,23,time_shift_006_01,time_shift,1,0.9964116811752319,0.07975763082504272,-2.072620191029273e-06,0.33898305892944336,0.9070073366165161,0.7966101765632629,0.9322034120559692,0.9152542352676392,0.0,1.067932634685187e-12,201.29010009765625,0.9194915294647217,2.0504208805505186e-05,1,0
94,23,time_crop_006_02,time_crop,1,0.9998812079429626,0.0711904764175415,-7.619419193360955e-07,0.6271186470985413,1.6195794343948364,0.37288135290145874,0.35593220591545105,0.9830508232116699,209.11990356445312,1.5549025535583496,183.09104919433594,1.0635592937469482,8.225475539802574e-06,1,0
94,23,frequency_mask_006_03,frequency_mask,1,0.9995872974395752,0.06558549404144287,-6.819559530413244e-07,0.23728813230991364,0.78282630443573,0.8474576473236084,0.5593220591545105,0.9322034120559692,33.79440689086914,1.2421867847442627,201.2467803955078,0.8686440587043762,1.657022767176386e-05,1,0
94,23,channel_dropout_006_04,channel_dropout,1,0.9997415542602539,0.07380443811416626,-5.4362963055609725e-06,0.47457626461982727,0.8499322533607483,0.8305084705352783,0.16949152946472168,0.49152541160583496,455.980712890625,16.279420852661133,251.2610626220703,0.9872881174087524,3.933914285880746e-06,1,0
94,23,mild_frequency_mixup_006_05,mild_frequency_mixup,1,0.9997785091400146,0.07116597890853882,-9.47850367083447e-08,0.38983049988746643,0.7504016757011414,0.8644067645072937,0.2542372941970825,1.0,324.27490234375,1.3302948474884033,182.87672424316406,0.944915235042572,1.0371261851105373e-05,1,0
94,23,gaussian_noise_007_00,gaussian_noise,0,0.9998903870582581,0.09404903650283813,-0.0,0.8474576473236084,2.5711424350738525,0.16949152946472168,0.7288135886192322,0.7966101765632629,10.60793399810791,1.705499529838562,219.2335205078125,1.1737288236618042,-0.0,1,0
94,23,time_shift_007_01,time_shift,0,0.9905999302864075,0.06340992450714111,-0.0,0.050847455859184265,1.3940925598144531,0.47457626461982727,0.8813559412956238,0.7796609997749329,0.0,1.4553052773286224e-12,219.2453155517578,0.7754237055778503,-0.0,1,0
94,23,time_crop_007_02,time_crop,0,0.9999241828918457,0.09123408794403076,-0.0,0.8644067645072937,2.2613234519958496,0.3050847351551056,0.4067796468734741,0.694915235042572,178.8785858154297,1.5561482906341553,230.97329711914062,1.1822034120559692,-0.0,1,0
94,23,frequency_mask_007_03,frequency_mask,0,0.999668300151825,0.08881086111068726,-0.0,0.5762711763381958,1.2835744619369507,0.5762711763381958,0.6101694703102112,0.7627118825912476,25.900575637817383,1.1912362575531006,219.35166931152344,1.0381355285644531,-0.0,1,0
94,23,channel_dropout_007_04,channel_dropout,0,0.9988242983818054,0.08279365301132202,-0.0,0.35593220591545105,1.255906343460083,0.5932203531265259,0.11864406615495682,0.38983049988746643,506.7939758300781,16.977479934692383,261.53631591796875,0.9279661178588867,-0.0,1,0
94,23,mild_frequency_mixup_007_05,mild_frequency_mixup,0,0.9996481537818909,0.09223049879074097,-0.0,0.5593220591545105,1.213082194328308,0.6779661178588867,0.3050847351551056,0.8644067645072937,244.08702087402344,1.218559980392456,207.97775268554688,1.0296610593795776,-0.0,1,0
94,23,gaussian_noise_008_00,gaussian_noise,1,0.9999131560325623,0.07725679874420166,-3.2906996239034925e-08,0.7288135886192322,6.743695259094238,0.0,0.6610169410705566,0.06779661029577255,12.947222709655762,2.5343034267425537,550.5171508789062,1.1144068241119385,8.344684829353355e-06,1,0
94,23,time_shift_008_01,time_shift,1,0.9934437274932861,0.05178558826446533,-0.0004529842408373952,0.033898305147886276,5.350826263427734,0.033898305147886276,0.8644067645072937,0.050847455859184265,0.0,1.8606405478849286e-12,550.6268310546875,0.7669491767883301,0.0004913821467198431,1,0
94,23,time_crop_008_02,time_crop,1,0.9999141693115234,0.0780644416809082,-7.5214870776108e-07,0.7796609997749329,5.52059268951416,0.016949152573943138,0.47457626461982727,0.08474576473236084,125.25202178955078,1.444649577140808,544.2090454101562,1.139830470085144,4.529963007371407e-06,1,0
94,23,frequency_mask_008_03,frequency_mask,1,0.9991799592971802,0.06994360685348511,-2.446296548441751e-06,0.2711864411830902,5.198279857635498,0.06779661029577255,0.5423728823661804,0.033898305147886276,36.492698669433594,1.4659913778305054,550.6449584960938,0.8855932354927063,1.5139694369281642e-05,1,0
94,23,channel_dropout_008_04,channel_dropout,1,0.9998846650123596,0.07701313495635986,-3.266209205321502e-07,0.6779661178588867,5.17801570892334,0.08474576473236084,0.0,0.016949152573943138,795.6027221679688,17.555862426757812,558.5111694335938,1.0889830589294434,5.245222382654902e-06,1,0
94,23,mild_frequency_mixup_008_05,mild_frequency_mixup,1,0.9997568726539612,0.07270938158035278,-1.0298540473741014e-06,0.4576271176338196,5.207405090332031,0.050847455859184265,0.5254237055778503,0.0,90.04821014404297,1.2294650077819824,558.6734619140625,0.9788135290145874,1.1921000805159565e-05,1,0
94,23,gaussian_noise_009_00,gaussian_noise,0,0.9999666213989258,0.03694295883178711,-4.4187218328772815e-09,0.4237288236618042,2.395721912384033,0.2881355881690979,0.694915235042572,0.23728813230991364,11.5879487991333,2.2871181964874268,337.454833984375,0.9618644118309021,1.1920930376163597e-07,1,0
94,23,time_shift_009_01,time_shift,0,0.9918035864830017,0.06675338745117188,1.1479055928020898e-07,0.08474576473236084,1.2144607305526733,0.6610169410705566,0.8983050584793091,0.22033898532390594,0.0,1.3446387015988992e-12,337.4956970214844,0.7923728823661804,-0.0,1,0
94,23,time_crop_009_02,time_crop,0,0.9960890412330627,0.05802488327026367,1.1479055928020898e-07,0.06779661029577255,1.3894670009613037,0.508474588394165,0.22033898532390594,0.35593220591545105,361.39910888671875,1.374054193496704,273.6089782714844,0.7838982939720154,-0.0,1,0
94,23,frequency_mask_009_03,frequency_mask,0,0.9995998740196228,0.04123014211654663,1.1479055928020898e-07,0.1525423675775528,0.9140037298202515,0.7796609997749329,0.5932203531265259,0.20338982343673706,29.818159103393555,1.4053912162780762,337.66033935546875,0.8262711763381958,-0.0,1,0
94,23,channel_dropout_009_04,channel_dropout,0,0.9996742010116577,0.03147810697555542,-3.0030230391275836e-07,0.20338982343673706,1.187842607498169,0.7118644118309021,0.08474576473236084,0.18644067645072937,515.3421020507812,16.90312957763672,359.1338806152344,0.8516949415206909,5.960466182841628e-07,1,0
94,23,mild_frequency_mixup_009_05,mild_frequency_mixup,0,0.9997124671936035,0.03955483436584473,1.1479055928020898e-07,0.2881355881690979,0.8972784280776978,0.8135592937469482,0.2711864411830902,0.2542372941970825,294.46002197265625,1.2010831832885742,312.7857971191406,0.8940677642822266,-0.0,1,0
94,24,gaussian_noise_000_00,gaussian_noise,0,0.999981701374054,0.02342677116394043,-9.688683348940685e-07,0.7796609997749329,1.084760069847107,0.38983049988746643,0.8135592937469482,0.4576271176338196,9.860147476196289,1.496456503868103,276.6820983886719,1.139830470085144,5.436091305455193e-05,1,0
94,24,time_shift_000_01,time_shift,0,0.986244261264801,0.07157319784164429,-0.00022650090977549553,0.2881355881690979,0.4823593497276306,0.8474576473236084,0.9661017060279846,0.4406779706478119,0.0,8.654873692726106e-13,276.6988525390625,0.8940677642822266,-0.0,1,0
94,24,time_crop_000_02,time_crop,0,0.9998189210891724,0.02306133508682251,-2.0675115592894144e-06,0.47457626461982727,0.7334575653076172,0.6440678238868713,0.4067796468734741,0.6271186470985413,189.46847534179688,1.6105539798736572,256.47613525390625,0.9872881174087524,3.230623769923113e-05,1,0
