artifact,aug_id,aug_type,content,is_bad,original_index,physio,seed,style,target_subject,total
0.8484848737716675,clean_0017_01,clean,0.49494948983192444,0,17,0.09090909361839294,21,0.14141413569450378,1,-0.12121212482452393
0.4747474789619446,clean_0017_02,clean,0.6161616444587708,0,17,0.7777777910232544,21,0.9595959782600403,1,1.8787879943847656
0.4545454680919647,clean_0017_03,clean,0.6464646458625793,0,17,0.9494949579238892,21,0.9494949579238892,1,2.090909004211426
0.28282827138900757,bad_style_0017_00,bad_style,0.9696969985961914,1,17,0.4545454680919647,21,0.8888888955116272,1,2.0303030014038086
0.7272727489471436,clean_0018_00,clean,0.8181818127632141,0,18,0.20202019810676575,21,0.2222222238779068,1,0.5151515007019043
0.23232322931289673,clean_0018_01,clean,0.7373737096786499,0,18,0.9898989796638489,21,0.6262626051902771,1,2.1212120056152344
0.7171717286109924,clean_0018_02,clean,0.8383838534355164,0,18,0.1818181872367859,21,0.20202019810676575,1,0.5050505995750427
0.24242424964904785,clean_0018_03,clean,0.9797979593276978,0,18,0.6868686676025391,21,0.6161616444587708,1,2.0404040813446045
0.9898989796638489,bad_artifact_0018_00,bad_artifact,0.07070706784725189,1,18,0.3333333432674408,21,0.28282827138900757,1,-0.3030303120613098
0.5151515007019043,clean_0019_00,clean,0.35353535413742065,0,19,0.5656565427780151,21,0.4848484992980957,1,0.8888888359069824
0.5050504803657532,clean_0019_01,clean,0.5757575631141663,0,19,0.9595959782600403,21,0.49494948983192444,1,1.5252525806427002
0.5252525210380554,clean_0019_02,clean,1.0,0,19,0.6262626051902771,21,0.4747474789619446,1,1.5757575035095215
0.5353535413742065,clean_0019_03,clean,0.4444444477558136,0,19,0.46464645862579346,21,0.46464645862579346,1,0.8383837938308716
0.6262626051902771,bad_style_0019_00,bad_style,0.8282828330993652,1,19,0.3636363744735718,21,0.7676767706871033,1,1.3333334922790527
0.8383838534355164,clean_0000_00,clean,0.31313130259513855,0,0,0.19191919267177582,22,0.09090909361839294,1,-0.24242424964904785
0.8282828330993652,clean_0000_01,clean,0.7070707082748413,0,0,0.13131313025951385,22,0.08080808073282242,1,0.09090912342071533
0.808080792427063,clean_0000_02,clean,0.4040403962135315,0,0,0.16161616146564484,22,0.06060606241226196,1,-0.1818181872367859
0.6060606241226196,clean_0000_03,clean,0.4444444477558136,0,0,0.7979797720909119,22,0.7676767706871033,1,1.4040404558181763
