target_subject,seed,group,n_support,n_aug_total,n_aug_kept,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
94,22,NaiveAug_LS010,10,50,50,0.6,0.5964052287581699,0.5916666666666667,0.19407894736842102,0.6633986928104575,0.8736942794984152,0.25740218588284086,0.5563865900039673
94,22,ArtifactReject_LS010,10,50,45,0.6,0.5964052287581699,0.5916666666666667,0.19407894736842102,0.6372549019607843,0.927629042284502,0.3290229703698839,0.5948094725608826
94,22,SoftWeight_noReject_LS010,10,50,50,0.5714285714285714,0.5686274509803921,0.56575682382134,0.13793103448275856,0.7026143790849673,0.8745936425272444,0.32150215847151625,0.543188750743866
94,22,SASCert_SoftAR_LS010,10,50,45,0.6,0.5964052287581699,0.5916666666666667,0.19407894736842102,0.6928104575163399,0.8858625482893256,0.284072266306196,0.5527883768081665
94,23,NaiveAug_LS010,10,50,50,0.7428571428571429,0.7450980392156863,0.7420147420147419,0.4878048780487805,0.8169934640522876,0.6341476497549775,0.1932852063860212,0.37889957427978516
94,23,ArtifactReject_LS010,10,50,45,0.7428571428571429,0.7450980392156863,0.7420147420147419,0.4878048780487805,0.8169934640522876,0.6340967531166414,0.17269038132258824,0.37834298610687256
94,23,SoftWeight_noReject_LS010,10,50,50,0.7714285714285715,0.772875816993464,0.7712418300653594,0.5439739413680782,0.803921568627451,0.6390881982399138,0.13638666527611867,0.37941619753837585
94,23,SASCert_SoftAR_LS010,10,50,45,0.7714285714285715,0.772875816993464,0.7712418300653594,0.5439739413680782,0.7973856209150326,0.6459216549403951,0.15983347041266305,0.38492581248283386
94,24,NaiveAug_LS010,10,50,50,0.7428571428571429,0.7483660130718954,0.7350714886459209,0.4911147011308562,0.8790849673202614,0.6616547918027424,0.26751072236469814,0.4273514747619629
94,24,ArtifactReject_LS010,10,50,45,0.7142857142857143,0.7205882352941176,0.7023809523809526,0.435483870967742,0.8823529411764706,0.6464160406340043,0.20293233479772294,0.4224247932434082
94,24,SoftWeight_noReject_LS010,10,50,50,0.7428571428571429,0.7483660130718954,0.7350714886459209,0.4911147011308562,0.8790849673202614,0.6675152061666075,0.243312622819628,0.4221191704273224
94,24,SASCert_SoftAR_LS010,10,50,45,0.7428571428571429,0.7483660130718954,0.7350714886459209,0.4911147011308562,0.892156862745098,0.6292403446268656,0.15542009983743937,0.40740975737571716
95,20,NaiveAug_LS010,10,50,50,0.6,0.5931372549019608,0.5716783216783217,0.1887417218543046,0.6862745098039216,1.0507613732468335,0.24796827180044992,0.622337818145752
95,20,ArtifactReject_LS010,10,50,45,0.6,0.5931372549019608,0.5716783216783217,0.1887417218543046,0.673202614379085,1.0676280227034942,0.3090023168495723,0.6298015713691711
95,20,SoftWeight_noReject_LS010,10,50,50,0.5714285714285714,0.565359477124183,0.5478036175710594,0.1322314049586777,0.6928104575163399,0.999745321460025,0.32274797899382457,0.61018967628479
95,20,SASCert_SoftAR_LS010,10,50,45,0.6,0.5931372549019608,0.5716783216783217,0.1887417218543046,0.6764705882352942,1.0107716921896401,0.2975385172026498,0.6159746050834656
95,21,NaiveAug_LS010,10,50,50,0.6571428571428571,0.6568627450980392,0.6568627450980392,0.3137254901960783,0.6830065359477124,0.9802140993664271,0.24110017078263418,0.537077784538269
95,21,ArtifactReject_LS010,10,50,45,0.6285714285714286,0.6290849673202614,0.6285714285714287,0.2577487765089723,0.6928104575163399,0.9913926024371463,0.2581051366669791,0.5379117727279663
95,21,SoftWeight_noReject_LS010,10,50,50,0.6857142857142857,0.6862745098039216,0.6857142857142857,0.3719412724306689,0.7287581699346406,0.956179091373137,0.24654696754046848,0.5120539665222168
95,21,SASCert_SoftAR_LS010,10,50,45,0.6571428571428571,0.6584967320261439,0.6568627450980393,0.3159609120521173,0.7320261437908497,0.9713143695515797,0.2564553686550685,0.5123451352119446
95,22,NaiveAug_LS010,10,50,50,0.5714285714285714,0.5735294117647058,0.5700245700245701,0.14634146341463417,0.6372549019607843,0.8608625753098806,0.24983562912259782,0.5363510251045227
95,22,ArtifactReject_LS010,10,50,45,0.6285714285714286,0.6323529411764706,0.6236559139784947,0.2625607779578607,0.6405228758169935,0.824468012299547,0.17596564037459236,0.5109301805496216
95,22,SoftWeight_noReject_LS010,10,50,50,0.6857142857142857,0.6928104575163399,0.6683893195521102,0.38003220611916266,0.6470588235294118,0.8804994559296339,0.24564605440412246,0.5080446600914001
