target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
101,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,2.101427555084229,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,1.0,0.13692974890102014,0.0948493310383388,0.08389303833246231
101,22,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5341242551803589,0.5934714078903198,2.101427555084229,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,1.0,0.14909335039237764,0.06199653489249092,0.08602575212717056
101,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.569762682914734,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9771241830065359,0.1960666553472044,0.07417593002319336,0.10959617048501968
101,23,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,3.569762682914734,0,0,0.9142857142857143,0.9133986928104575,0.914004914004914,0.8281505728314239,0.9738562091503268,0.21324810585630877,0.08240232467651366,0.12037709355354309
101,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,3.569762682914734,0,0,0.9142857142857143,0.9133986928104575,0.914004914004914,0.8281505728314239,0.9640522875816993,0.2301842731313104,0.10677275657653809,0.12391491234302521
101,23,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5300564765930176,0.5889516472816467,3.569762682914734,0,0,0.9142857142857143,0.9133986928104575,0.914004914004914,0.8281505728314239,0.9640522875816993,0.23153275950266078,0.08158466390201023,0.12786172330379486
101,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.9627492427825928,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,0.9705882352941176,0.21991106250592743,0.0848638926233564,0.11342751979827881
101,24,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.9627492427825928,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,0.9738562091503268,0.2065915413011573,0.07524633066994803,0.10198406875133514
101,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,2.9627492427825928,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,0.9771241830065359,0.20234172164896705,0.07300430876868111,0.10408902913331985
101,24,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5479095578193665,0.6087883710861206,2.9627492427825928,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,0.9705882352941175,0.1983350559804693,0.06949644599642073,0.10269895195960999
102,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.47310717105866,0,0,0.7714285714285715,0.7761437908496732,0.7666666666666666,0.5469255663430421,0.7450980392156863,0.9233089709425554,0.23731843403407504,0.4461723864078522
102,20,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,3.47310717105866,0,0,0.7428571428571429,0.7467320261437909,0.7394540942928041,0.48946515397082657,0.7549019607843137,0.9063928947706404,0.23708910260881694,0.4466361701488495
102,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,3.47310717105866,0,0,0.7428571428571429,0.7483660130718954,0.7350714886459209,0.4911147011308562,0.7418300653594772,0.9651970053857691,0.20702964408057078,0.4505147635936737
102,20,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5402259826660156,0.6002510190010071,3.47310717105866,0,0,0.7428571428571429,0.7467320261437909,0.7394540942928041,0.48946515397082657,0.738562091503268,0.9131823810321903,0.26543880871364045,0.4471646845340729
