target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
93,20,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.4938642382621765,0.5423189401626587,0.5423189401626587,1.0361831188201904,6.959845781326302,0,0,0.6285714285714286,0.6323529411764706,0.6236559139784947,0.2625607779578607,0.5980392156862745,1.209600116198654,0.26080448797770905,0.5719352960586548,0.5,0.5806451612903226,0.7647058823529411,0.6666666666666667
93,20,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.5113859176635742,0.5832511186599731,0.5526059865951538,1.063991904258728,6.959845781326302,0,0,0.7142857142857143,0.7205882352941176,0.7023809523809526,0.435483870967742,0.6045751633986927,1.2316592711222383,0.2902245138372694,0.5540749430656433,0.5,0.6428571428571429,0.9411764705882353,0.7619047619047621
93,21,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.26100534200668335,0.3246559500694275,0.3246559500694275,0.5856612920761108,4.533904361724859,0,0,0.5714285714285714,0.5784313725490196,0.5478036175710594,0.15458937198067635,0.6993464052287581,1.8126458898106685,0.3960902299199785,0.7786320447921753,0.3333333333333333,0.4444444444444444,0.8235294117647058,0.6511627906976744
93,21,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.26117074489593506,0.32478034496307373,0.3128472864627838,0.5740180015563965,4.533904361724859,0,0,0.5714285714285714,0.5784313725490196,0.5478036175710594,0.15458937198067635,0.6993464052287581,1.817729035444698,0.39746965851102556,0.7820607423782349,0.3333333333333333,0.4444444444444444,0.8235294117647058,0.6511627906976744
93,22,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.7146314382553101,0.6781578063964844,0.6781578063964844,1.3927892446517944,5.5007778167724615,0,0,0.5428571428571428,0.5343137254901961,0.49275362318840576,0.06976744186046513,0.6764705882352942,0.8775856063892986,0.237436671767916,0.5192323327064514,0.8333333333333334,0.6521739130434783,0.23529411764705882,0.3333333333333333
93,22,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.7333956360816956,0.6903744339942932,0.6600362658500671,1.3934319019317627,5.5007778167724615,0,0,0.6,0.5931372549019608,0.5716783216783217,0.1887417218543046,0.6830065359477124,0.8648385680563114,0.18115636876651217,0.5020322799682617,0.8333333333333334,0.6818181818181818,0.35294117647058826,0.46153846153846156
93,23,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2760646343231201,0.3622756004333496,0.362275630235672,0.6383402347564697,6.858149719238285,0,0,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.7254901960784315,0.8939806233833866,0.29249425189835687,0.5794811844825745,0.3888888888888889,0.4827586206896552,0.7647058823529411,0.6341463414634146
93,23,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0000001192092896,1.0000001192092896,100.00000762939453,1.0000000762939454,0.27953386306762695,0.3682630956172943,0.343252956867218,0.622786819934845,6.858149719238285,0,0,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.7287581699346405,0.8892311359832124,0.3061102909701211,0.5758930444717407,0.3888888888888889,0.4827586206896552,0.7647058823529411,0.6341463414634146
93,24,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.29951927065849304,0.34022951126098633,0.3402295410633087,0.6397488117218018,12.464961910247807,0,0,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.696078431372549,1.2536087543344445,0.36204851950917927,0.695460319519043,0.3888888888888889,0.4827586206896552,0.7647058823529411,0.6341463414634146
93,24,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0000001192092896,1.0000001192092896,100.00000762939453,1.0000000762939454,0.302879273891449,0.345120370388031,0.3340211510658264,0.6369004249572754,12.464961910247807,0,0,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.7058823529411764,1.2466585693550065,0.3593577112470354,0.6910912394523621,0.3888888888888889,0.4827586206896552,0.7647058823529411,0.6341463414634146
94,20,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.35594072937965393,0.41743505001068115,0.41743507981300354,0.7733758091926575,5.26368546485901,0,0,0.7714285714285715,0.7712418300653594,0.7712418300653595,0.5424836601307189,0.8823529411764706,0.7384763282144369,0.2012623906135559,0.37732988595962524,0.7647058823529411,0.7647058823529412,0.7777777777777778,0.7777777777777778
